Name	IUPAC	SMILES
glycan_216	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)GlcNAc(b1-6)]Gal(b1-4)Glc	C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2O)CO)OC[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)O[C@@H]4[C@H](OC([C@@H]([C@H]4O)O)O)CO)O)O)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O)O)NC(=O)C)O)NC(=O)C)O)O)O
glycan_217	Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC[C@@H]2[C@@H]([C@@H]([C@H](C(O2)O)NC(=O)C)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)NC(=O)C)O)CO)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O)O)O
glycan_218	GalNAc(a1-3)Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GalNAc(a1-3)Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]GalNAc	C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)NC(=O)C)OC[C@@H]4[C@@H]([C@@H]([C@H](C(O4)O)NC(=O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O)O)O[C@H]7[C@H]([C@@H]([C@@H]([C@@H](O7)C)O)O[C@@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O)NC(=O)C)O)O)NC(=O)C)O)CO)CO)O)O)O)O[C@@H]9[C@@H]([C@H]([C@H]([C@H](O9)CO)O)O)NC(=O)C)O
glycan_219	GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)NC(=O)C)O[C@@H]5[C@H](OC([C@@H]([C@H]5O)NC(=O)C)O)CO)CO)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)NC(=O)C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)NC(=O)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)NC(=O)C)O)O)CO)O)O
glycan_220	GlcNAc(b1-3)[GlcNAc(b1-6)]GlcNAc(b1-4)GlcNAc	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)NC(=O)C)O)CO)NC(=O)C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)NC(=O)C)O)CO)O)O
glycan_221	Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)CO)O[C@H]4[C@H]([C@@H]([C@H](O[C@@H]4OC[C@@H]5[C@H]([C@@H]([C@@H]([C@@H](O5)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)NC(=O)C)O[C@@H]7[C@H](OC([C@@H]([C@H]7O)NC(=O)C)O)CO)CO)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O)NC(=O)C)O)CO)O)O)NC(=O)C)O)O)O
glycan_222	Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)NC(=O)C)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O)O)NC(=O)C)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)NC(=O)C)O)O)NC(=O)C)O)O)O
glycan_223	Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)NC(=O)C)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O)O)NC(=O)C)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)NC(=O)C)O)O)O
glycan_224	Glc(a1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O
glycan_225	Glc(a1-2)Glc(a1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2O[C@@H]3[C@H]([C@@H]([C@H](OC3O)CO)O)O)CO)O)O)O)O)O)O
glycan_226	Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@@H]3O[C@@H]4[C@H]([C@@H]([C@H](OC4O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_227	Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@@H]4O[C@@H]5[C@H]([C@@H]([C@H](OC5O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_228	Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@@H]5O[C@@H]6[C@H]([C@@H]([C@H](OC6O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_229	Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@@H]([C@H](O[C@@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@@H]5O[C@@H]6[C@H]([C@@H]([C@H](O[C@@H]6O[C@@H]7[C@H]([C@@H]([C@H](OC7O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_230	Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@@H]5O[C@@H]6[C@H]([C@@H]([C@H](O[C@@H]6O[C@@H]7[C@H]([C@@H]([C@H](O[C@@H]7O[C@@H]8[C@H]([C@@H]([C@H](OC8O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_231	Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@@H]5O[C@@H]6[C@H]([C@@H]([C@H](O[C@@H]6O[C@@H]7[C@H]([C@@H]([C@H](O[C@@H]7O[C@@H]8[C@H]([C@@H]([C@H](O[C@@H]8O[C@@H]9[C@H]([C@@H]([C@H](OC9O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_232	Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O[C@@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)CO)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O
glycan_233	Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O[C@@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O
glycan_234	Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](OC([C@@H]3O)O)CO)O)CO)O)O)O)O)O
glycan_235	Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](OC([C@@H]4O)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_236	Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](OC([C@@H]5O)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_237	Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](OC([C@@H]6O)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_238	Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](OC([C@@H]7O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_239	Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](OC([C@@H]8O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_240	Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](O[C@@H]([C@@H]8O)O[C@H]9[C@@H]([C@H](OC([C@@H]9O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_241	Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](O[C@@H]([C@@H]8O)O[C@H]9[C@@H]([C@H](O[C@@H]([C@@H]9O)O[C@H]1[C@@H]([C@H](OC([C@@H]1O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_242	Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](O[C@@H]([C@@H]8O)O[C@H]9[C@@H]([C@H](O[C@@H]([C@@H]9O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](OC([C@@H]1O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_243	Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](O[C@@H]([C@@H]8O)O[C@H]9[C@@H]([C@H](O[C@@H]([C@@H]9O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](OC([C@@H]1O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_244	Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](O[C@@H]([C@@H]8O)O[C@H]9[C@@H]([C@H](O[C@@H]([C@@H]9O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](OC([C@@H]1O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_245	Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](OC([C@@H]([C@H]2O)NC(=O)C)O)CO)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O[C@@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O
glycan_246	Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O[C@@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O
glycan_247	Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](OC([C@@H]([C@H]2O)NC(=O)C)O)CO)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O[C@@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O
glycan_248	Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](OC([C@@H]([C@H]5O)O)O)CO)CO)CO)CO)O)O)O)O
glycan_249	Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](OC([C@@H]([C@H]6O)O)O)CO)CO)CO)CO)CO)O)O)O)O
glycan_250	Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](OC([C@@H]([C@H]7O)O)O)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_251	Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](OC([C@@H]([C@H]8O)O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
